title,rating
Split Second,4.0
Borden Chantry,4.04
Blood of Angels,3.91
Brians Winter,4.02
Grey Wolves,4.24
The Mark of Zorro,3.98
Dixie City Jam,4.09
Psyren Vol ,4.18
The Cult of Osiris,4.03
Golden Fox,3.92
God Country,3.96
The Book of the Sword,3.6
Honour this Day,4.03
Secret Army,4.2
Storm Runners,3.87
Double or Die,4.07
The Adventure of the Solitary Cyclist ,3.74
Sir Nigel and the White Company,4.16
Grendels Curse,3.88
The Agent Next Door,3.87
Dragon Ball Vol ,4.44
The Lost Relic,4.15
From Texas with Love,4.4
They Came on Viking Ships,4.04
Lost Nation,3.99
Eagle Day,4.12
Beyond Hades,3.66
Trust No One,4.2
Unravel,3.65
The Extraordinary Adventures of Alfred Kropp,3.76
Assassin,3.98
The Nemesis Program,4.14
Ice Dogs,4.2
The Venetian Betrayal,3.95
Tyrannosaur Canyon,3.82
The Escape,4.1
Team Yankee,4.07
Day of Doom,4.13
The Other Crowd,3.75
Revenge,4.17
The Forbidden Tomb,4.16
Sphere of Influence,4.05
Shadow Wave,4.13
Dark Star,4.03
Cloak,3.7
Siege,4.11
Phantom Prospect,3.69
The Double Eagle,3.71
The Fall of Gods,4.34
Straits of Hell,4.15
Kingdom of Darkness,4.23
One Punch Man Vol ,4.5
Brigands MC,4.28
The Holcroft Covenant,3.9
The White House,4.19
Blind Devotion,4.17
The Altman Code,3.95
Breaking Point,4.24
The Persona Protocol,4.02
The One That Got Away,4.08
Lazarus Vol ,3.94
Death by Latte,3.87
The Final Unfinished Voyage of Jack Aubrey,3.99
Appleseed,4.07
Dark Sun,3.92
Closer,4.12
Doctor No,3.79
Escape Velocity,4.26
Chaos Rising,3.82
The Search,4.06
Country of the Bad Wolfes,4.07
Dark Space,3.94
The Golden Elephant,3.66
Bring Him Back,4.04
Protecting Melody,4.4
The Letter of Marque,4.49
The Lucifer Code,3.58
The  Greatest Warriors,4.26
Attack of the BULLIES,4.35
Fever Dream,4.09
Appleseed,4.09
Live and Let Die,3.65
The Frankenstein Factory,3.66
The Abduction,4.0
The Jefferson Key,3.9
Secret of the Slaves,3.7
The Gilded Seal,3.82
The Armada Legacy,4.15
Mayday,4.02
Island of Shipwrecks,4.44
Claymore Vol ,4.07
Thunderball,3.81
Aftershock,4.33
Avenger,3.85
Solomons Jar,3.6
The Black Sun,3.83
Passenger ,4.02
The Reverse of the Medal,4.42
The Isis Covenant,3.92
Mothership,3.83
Payback,3.94
Shades of Gray,4.27
Under Copps Hill,3.99
The Spider Stone,3.76
The Dragons Lair,4.09
King Kong,3.54
Traitor,3.86
Destiny,3.69
The Patriot Threat,3.95
Wasteland,3.15
Dreadnought,4.28
The Chosen,3.71
Event,3.89
Lionboy,3.83
The Lions of Lucerne,4.04
Whatever Gods May Be,4.14
Utopia,3.9
SYLO,3.91
Dog and Dragon,4.19
This Is the Story of You,3.44
Guns,4.52
The Lost Scrolls,3.66
The Insider,4.23
The Midas Code,3.97
Happily Ever Ninja,4.15
The Seven Deadly Sins Vol ,4.26
The Vanishing Sculptor,3.94
God of Thunder,3.8
The Dead Gentleman,3.73
The Roswell Conspiracy,3.9
Flight of the Doves,4.14
Romes Executioner,4.17
I Am the Traitor,4.12
Warrior Spirit,3.8
The Loch Ness Legacy,3.99
False God of Rome,4.24
The Six Sacred Stones,4.18
I Am the Mission,4.18
Locked On,4.04
The Soul Stealer,3.65
The Sacred Sword,4.18
Shatter,4.38
Trojan Odyssey,3.94
Serpents Kiss,3.82
Hannibal,4.26
Legacy,4.09
The Janus Reprisal,4.15
Provenance,3.72
Kingdom Hearts Vol ,4.1
The Forgotten Holocaust,4.21
Subject Seven,3.39
The Fires of Calderon,4.18
Gabriels Horn,3.85
Legend,4.05
Incorruptible Vol ,3.72
Cyclops,3.88
Kilkenny,4.06
Lost Empire,3.94
Swordsmans Legacy,3.8
The Martyrs Curse,4.27
Sharpes Enemy,4.24
Spencerville,3.68
Rewind,3.65
Fearless ,4.27
Polar Quest,3.74
Max Einstein,4.19
The Clinic,3.72
Soldier Boys,4.04
Blame  Vol ,4.11
Sacrifice,3.79
Street Soldier,4.03
The Covenant of the Flame,3.94
Eternal Journey,3.73
The Prisoners Gold,4.21
Ice Hunt,4.04
Kick Ass,4.05
Rip Tide,3.97
The Land That Time Forgot Collection,3.9
Footprints,3.68
The Librarian,3.94
Dark Warrior Untamed,4.15
Seekers Curse,3.76
Sharpes Devil,4.07
So Im a Spider So What,4.1
Plague Ship,4.06
Iceberg,3.85
Paradox,3.75
The Camelot Code,3.57
Golden Buddha,3.9
Den of Thieves,4.21
The Black Book of Buried Secrets,4.13
Pursuit of Honor,4.33
Sacred Stone,3.96
Tribal Ways,3.8
The Remaining,4.29
The Stonehenge Legacy,3.37
Code Geass,4.35
The Navigator,3.95
The Dragons Mark,3.83
Corsair,4.1
The Age of Zeus,3.79
Labyrinth,3.74
Golden Buddha ,4.28
The Age of Odin,3.76
Youre Next,3.93
Cut Throat,4.12
Magic Lantern,3.91
