title,rating
The Secret Identity of Devon Delaney,4.07
Seven Minutes in Heaven,4.2
Solitary,4.18
Maggot Moon,3.81
Double Crossed,4.22
She Is Not Invisible,3.61
If He Had Been with Me,4.12
Louboutins Lattes and Live TV,4.1
Deadly Little Lies,4.02
The False Princess,3.8
A Song for Summer,3.82
Wildcard,3.99
SilverFin,3.82
Fablehaven,4.59
The Way We Fall,3.69
Carling,4.26
The London Eye Mystery,3.85
Tender Morsels,3.57
The Earth My Butt and Other Big Round Things,3.78
Doon,3.9
The Bunker Diary,3.8
The Feds Folly,4.2
Independence Hall,4.05
The Fear,4.36
On the Come Up,4.3
Princess in Pink,3.7
Last Christmas,4.01
The Roar,4.05
Things Hoped For,3.85
Uglies The Collectors Set,4.23
Make Lemonade,3.68
The Prophecy of the Stones,3.5
Breathing Underwater,3.9
The Shadow in the North,3.86
Slam,3.26
Enders,3.72
The Boyfriend List,3.49
Dont Even Think About It,3.74
Thanks for the Trouble,3.88
Princess Mia,3.84
Invasion of the Boy Snatchers,3.78
Candy,3.86
You Dont Know Me,3.89
Boy Toy,4.0
Dr Franklins Island,3.92
Cross My Heart Hope to Die,4.06
Ketchup Clouds,3.78
Prized,3.98
Envy,3.9
The Rules of Survival,3.98
Geography Club,3.74
Deadly Little Games,4.04
Truly Devious,4.02
A Company of Swans,3.99
PS I Loathe You,3.79
Falcondance,3.87
Art Geeks and Prom Queens,3.62
The Last Dragon,4.02
Chicken Soup for the Teenage Soul II,3.98
The Illustrated Mum,3.79
White Is for Magic,4.02
The Passion,4.04
This World We Live In,3.8
Out of Sight Out of Mind,3.75
Oh Laxmi ,4.14
Cathys Book,3.53
Faerie Wars,3.61
Red is for Remembrance,4.07
Because I Am Furniture,3.84
Bloodthirsty,3.78
The Last Days of Lorien,4.18
Chains,4.1
When You Were Mine,3.77
The Legacies,4.26
Smoke,4.33
Whisper of Death,3.79
Shatterglass,4.19
Tamar,3.91
The Search for Sam,4.24
From Bad to Cursed,4.19
