title,rating
Dreamtigers,4.2
Augustus,4.21
Barracoon,4.03
True to the Game,4.45
Of Plymouth Plantation  ,3.49
Everybody Say Amen,4.44
Gifted Hands,4.18
The Captain is Out to Lunch and the Sailors Have Taken Over the Ship,3.92
And the Hippos Were Boiled in Their Tanks,3.72
Bring Me a Unicorn,3.92
Dead Mans Walk,3.95
The Path to Power,4.4
The Invisible Circus,3.52
Time Out of Joint,3.85
Yellow Crocus,4.29
The Sunset Limited,3.96
The Tennis Partner,3.9
The Road Home,4.34
You Remind Me of Me,3.62
The Women of Brewster Place,4.17
A Christmas Memory,4.24
The Last Good Kiss,4.07
Terrorist,3.17
The Road to Los Angeles,3.82
The Mighty Miss Malone,4.11
A River Runs Through It,4.18
Fire and Fury,3.44
Nervous,4.42
Death and the Maiden,3.96
Amateurs,3.92
Across the River and into the Trees,3.33
The Dosadi Experiment,3.81
Pimp,3.99
The Professors House,3.76
Rich Man Poor Man,4.18
Open City,3.5
Armageddon in Retrospect,3.94
Been So Long,4.29
Ariel,4.27
Malcolm X,4.2
Letter from the Birmingham Jail,4.7
Martian Time Slip,3.77
Marjorie Morningstar,3.98
Plum Bun,3.89
Black Girl Lost,4.36
Love Is a Dog from Hell,4.13
Wonderland,3.8
Travels in the Scriptorium,3.24
The Complete Collected Poems,4.41
Wilderness,3.96
The Most Beautiful Woman in Town and Other Stories,3.96
So Much for That,3.74
The Young Lions,4.2
The Civil War Vol ,4.53
Wheat that Springeth Green,3.85
One Crazy Summer,3.99
The Carpetbaggers,3.94
Means of Ascent,4.23
The Island at the Center of the World,4.14
The Book of Night Women,4.37
Pastoralia,4.1
Citizen,4.3
Hallucinations,4.09
The Birds Nest,3.73
Nature,3.82
The Beast in the Jungle,3.61
The Devil Tree,3.57
I Married a Communist,3.82
The Group,3.66
Darconvilles Cat,4.28
The Lost Steps,3.94
A Rose for Her Grave and Other True Cases,4.03
Love Poems,4.26
Sanctuary,3.64
Collected Poems  ,4.19
Soccer in Sun and Shadow,4.19
I Loved You More,4.17
Manhattan Transfer,3.68
Specimen Days,3.58
My Cousin My Gastroenterologist,3.69
Fallen Angels,4.0
The Love Affairs of Nathaniel P,3.3
Battle Cry,4.16
Netherland,3.41
A Streetcar Named Desire and Other Plays,4.13
The Inhabited Woman,4.15
That Old Ace in the Hole,3.76
Blood and Thunder,4.21
Long Way Down,4.31
The Trees,4.01
The th Wife,3.64
The Dream Songs,4.19
Confessions of a Crap Artist,3.68
Pink and Say,4.48
Quincas Borba,3.96
The Scroll of Seduction,3.72
The Land of Laughs,3.9
The Prize,3.9
Our Band Could Be Your Life,4.19
The Fields,4.23
Bloodchild and Other Stories,4.33
A Certain Age,3.17
News of a Kidnapping,3.86
A Gathering of Old Men,4.05
Living to Tell the Tale,4.0
Bellefleur,3.74
Six Not So Easy Pieces,4.23
Stopping by Woods on a Snowy Evening,4.4
Chimera,3.72
Vice,4.12
Tarantula,3.26
Flappers and Philosophers,4.0
The People of the Abyss,4.04
The Water Dancer,4.07
The Mothers,3.86
Topdog,3.81
Typee,3.56
Laughter in the Dark,3.98
The Fight,4.08
Ramona,3.73
The Golden Gate,4.11
The Man in the Gray Flannel Suit,3.84
The Anatomy Lesson,3.65
If You Come Softly,4.05
Following the Equator,3.96
Edwin Mullhouse,4.06
Short Cuts,4.11
Kingsblood Royal,3.99
Fences,3.89
Roughing It,3.89
Picnic Lightning,4.26
Fear of Flying,3.45
Virtual Light,3.86
Jernigan,4.03
The Volcano Lover,3.6
 by Flannery OConnor,4.31
This is a Book,3.76
Enemies,3.95
The City and the Pillar,3.85
Nightfall and Other Stories,4.28
Breath Eyes Memory,3.89
Sleepwalking Through History,3.95
Kalki,3.82
Nova Express,3.67
The Doom Brigade,3.97
Your Blues Aint Like Mine,4.22
Collected Stories,4.59
CivilWarLand in Bad Decline,4.22
Wouldnt Take Nothing for My Journey Now,4.28
Rabbit Angstrom,4.26
The Measure of a Man,4.51
Zombie,3.34
The Stories of Breece DJ Pancake,4.14
The Second Coming,3.95
Auntie Mame,4.07
All of Us,4.31
Rabbit Redux,3.8
Poland,4.01
King Queen Knave,3.8
About the Author,3.83
Barren Ground,3.65
The Neon Bible,3.72
The Great Fires,4.34
The Grass Harp Including A Tree of Night and Other Stories,4.01
Soul on Ice,3.98
Typical American,3.42
Mating,3.8
Tears of a Tiger,4.17
The Titan,4.34
Mirrors,4.37
The Legend of Sleepy Hollow and Other Stories,3.95
Arrowsmith,3.82
No One Writes to the Colonel and Other Stories,3.87
Mariette in Ecstasy,3.73
The Best Bad Luck I Ever Had,4.12
Complete Novels,4.4
The Collected Poems,4.14
Tulips and Chimneys,4.37
Heaven to Betsy ,4.49
The Magic Barrel,3.98
Stone Junction,4.11
Founding Brothers,3.93
The Collected Poems,4.34
The Stories of Eva Luna,3.97
Shosha,3.97
Worlds Fair,3.83
Who Killed the Constitution,4.14
When Will Jesus Bring the Pork Chops,3.84
This Is Water,4.51
Indignation,3.74
Laughing Boy,3.74
Eleven Kinds of Loneliness,4.08
To the Finland Station,4.11
Sounder,3.97
The Love Letter,3.22
The Man Without A Country,3.72
Linden Hills,4.03
The Ugly Little Boy,3.87
Oral History,4.07
Life is So Good,4.17
Leaf Storm and Other Stories,3.68
The Closing of the American Mind,3.76
Intruder in the Dust,3.76
Snopes,4.36
The Miracle Life of Edgar Mint,3.97
Rabbit Omnibus,3.98
The Breaks of the Game,4.19
Shadow Fires,3.78
Flygirl,3.95
Satori In Paris,3.33
Affliction,3.99
The Pleasure of My Company,3.79
Operation Shylock,3.76
A Son of the Circus,3.64
A Good Scent from a Strange Mountain,3.96
The Graduate,3.4
Rum Punch,3.9
Infinity in the Palm of Her Hand,3.83
Inherent Vice,3.76
China Men,3.71
Self Reliance and Other Essays,4.14
The Color Of Lightning,4.05
Billy Budd and Other Stories,3.57
Kingdom of Fear,3.95
The Pastures of Heaven,4.06
Farewell Summer,3.73
The High Window,4.07
Exposed,4.07
My Life with Bonnie and Clyde,3.92
Diving Into the Wreck,4.23
Couples,3.58
Better Than Sex,3.77
Stranger than Fiction,3.57
A Lost Lady,3.68
Dirty Work,4.18
Side Effects,3.97
The Long Valley,3.91
The Pursuit of Happyness,4.2
La Medusa,4.06
Orfeo,3.65
