title,rating
Tyrant,4.37
Jack and Jill,3.97
Fear Nothing,3.99
False Impression,3.81
The Cardinal of the Kremlin,4.05
Cemetery Dance,4.0
The Amber Room,3.85
The Last Oracle,4.14
King,4.21
The Dark Light of Day,4.24
The Dante Club,3.39
The Brethren,3.73
Thunderhead,4.09
First Debt,4.23
Consent to Kill,4.36
About That Night,4.05
Gravity,4.05
Phantom,4.11
Marrow,3.98
Truth,4.36
The Big Nowhere,4.1
The Keeper of Lost Causes,3.99
Saint,4.06
Cat and Mouse,3.99
Disclaimer,3.61
Split Second,3.9
The Search,4.15
Inner Harbor,4.17
The Doomsday Conspiracy,3.63
Raid,4.22
Strangers on a Train,3.78
Fail Safe,4.16
Rising Sun,3.65
Vengeance in Death,4.34
The Quickie,3.83
Cause of Death,3.94
Morning Noon and Night,3.66
Police,4.23
After the Night,4.08
Double Standards,3.94
Atlantis Found,3.99
I Am the Cheese,3.76
The Ice Princess,3.73
The Third Twin,3.72
The Last Coyote,4.23
Dismember,3.66
Ada,3.9
Beyond the Pale,4.36
Follow You Home,3.9
A Quiet Belief in Angels,3.84
Pop Goes the Weasel,4.0
Fish and Chips,4.47
The Silver Swan,3.97
The Whole Truth,4.01
Untainted,4.27
Blood Line,3.69
That Frequent Visitor,3.57
Frozen Charlotte,4.21
Trust,3.93
Inca Gold,3.99
Captured Lies,4.2
The Mistress,4.49
The Gingerbread Girl,3.62
Tainted Pictures,4.25
The Sky is Falling,3.58
Born in Death,4.36
Endless Night,3.94
Sticks and Stones,4.38
Tainted Bodies,3.82
The Omen,4.02
Micro,3.44
Innocent in Death,4.39
Blue Smoke,4.0
Black Order,4.14
Suspect,4.16
The Last Mile,4.2
Past Tense,4.02
Save Me,3.65
Pushing Brilliance,4.01
Fledgling,4.26
Camino Island,3.75
I Know What You Did Last Summer,3.5
Stalk Me,3.94
The Last Time I Lied,4.06
The Dark Bones,4.14
A Beautiful Lie,4.04
The Rule of Four,3.27
Mistress of Mellyn,3.9
Prodigal Son,4.02
Nothing Left to Lose,4.28
Mygale,3.77
Almost Broken,4.43
The th Christmas,3.9
Here To Stay,3.98
All Around the Town,3.96
Nemesis,3.98
The Generals Daughter,4.09
Executive Power,4.3
Drop Dead Beautiful,4.03
Hide,4.16
The Last Time I Saw You,3.37
The Teeth of the Tiger,3.67
Headhunters,3.8
Summer of Fear,3.82
Shall We Tell the President,3.75
Deacon,4.31
Seven Minutes in Heaven,4.2
The Firm,4.09
The Big Bad Wolf,4.0
The Third Option,4.25
Gone Baby Gone,4.14
Contest,3.97
Prince William ,4.23
The Reef,3.92
HMS Ulysses,4.06
When the Devil Holds the Candle,3.74
The Farm,3.55
Hidden Bodies,3.73
Act of Treason,4.28
Turtle Moon,3.83
Creed,4.16
The Bunker Diary,3.8
The Turn of the Key,3.94
Independence Hall,4.05
I See You,3.88
Hangmans Curse,3.91
The Wheel of Darkness,3.93
Something in the Water,3.59
Natural Law,4.06
Envy,4.17
Cage,4.28
The Last Town,4.08
Separation of Power,4.3
Patient Zero,3.98
Chill Factor,3.99
Penpal,3.87
Never Look Away,4.01
Wait for Me,3.97
The Hunt for Atlantis,3.9
The Manchurian Candidate,4.09
Elect,4.18
Suicide Notes from Beautiful Girls,3.45
The New Oxford American Dictionary,3.79
My Brother Michael,4.01
In the Bleak Midwinter,3.91
Hometown Girl Memories,4.41
Whispers in the Dark,4.31
White Heat,4.46
By the Rivers of Babylon,3.88
Open Season,4.0
Missing You,3.97
Worth Dying For,4.21
The Brotherhood of the Rose,4.14
Harvest,4.11
Red Leaves,3.78
The Satan Bug,3.71
If I Were You,4.13
Judgment in Death,4.35
Youve Been Warned,3.53
The Affair,4.1
A Criminal Defense,4.01
Total Control,4.08
Jaded,4.16
Escaping Reality,4.07
Danger in the Shadows,4.35
Gone Tomorrow,4.17
The Magpies,3.9
Disclosure,3.79
Seize the Night,4.08
Showdown,3.94
Son of the Morning,3.96
The Last Child,4.13
Crooked Letter Crooked Letter,3.84
Up to Me,4.11
Whip Hand,4.1
Sweetheart,4.05
Whistling In the Dark,3.87
Mackenzies Legacy,4.28
The Angel of Darkness,4.0
The Truth of the Matter,4.32
Where Are You Now,3.79
Public Secrets,4.03
Eeny Meeny,3.92
Fatal Voyage,4.04
Sons of Fortune,3.87
Unseen,4.19
Night Probe ,3.9
The Lake House,3.8
Gone,4.19
The White Road,4.17
Live to Tell,4.18
Extreme Exposure,3.92
Extreme Measures,4.3
Criminal,4.23
Bloodline,4.21
The Bourne Ultimatum,4.05
The Virgin of Small Plains,3.87
Long Road to Mercy,3.88
The Mulberry Tree,3.82
Silent Scream,4.05
Last Light,4.2
Temple,4.06
Night Without End,3.82
Vitro,3.65
Unlovable,4.03
The Bear and the Dragon,3.84
Altar of Bones,3.7
My Sunshine,4.17
The House of Thunder,3.79
A Case of Need,3.72
The Perfect Nanny,3.39
Remember When,4.23
Absolutely Positively,3.96
The Devils Alternative,4.06
First Blood,4.0
Wayfaring Stranger,4.04
Above Suspicion,3.85
Shades of Gray,4.04
Dark Sacred Night,4.14
Moonrakers Bride,4.31
Rock Chick Reckoning,4.42
Sandstorm,3.95
Running Blind,4.1
The Man From St Petersburg,3.89
Finding Eden,4.35
Broken,4.16
The Green Mile Part ,4.52
Angels Flight,4.18
Chesapeake Blue,4.18
Chill of Fear,4.18
Deal Breaker,3.95
The Eleventh Commandment,3.93
Black Cross,4.2
Hidden Away,4.24
Better When Hes Bad,4.03
A Great Deliverance,4.05
Blue Heaven,4.02
Reliquary,4.01
Blood Memory,4.13
Omerta,3.72
Silence,3.96
The Moneychangers,3.89
The Descent,3.96
Woman on the Run,3.97
London Bridges,3.94
Suffer the Children,3.91
The Kill Artist,4.0
Hot Blooded,4.0
Ice Station Zebra,3.99
Step on a Crack,4.02
Shadow Man,4.14
The Keepsake,4.09
Night Over Water,3.82
The Bad Place,3.91
Lost Light,4.18
Kill Shot,4.3
The English Assassin,4.13
Iron Lake,3.93
The Confessor,4.15
Debt Inheritance,3.79
Game,4.22
Haunting Rachel,3.86
Submerged,4.08
Immortal in Death,4.27
Crows Row,4.07
The Chemist,3.72
The Mozart Conspiracy,3.9
Green,4.04
Two Can Keep a Secret,3.98
Blood Sins,4.18
The One,4.12
The Fourth Estate,3.78
The Gate House,3.76
Fear the Worst,3.87
Shadow Game,4.1
New York Dead,3.93
Wherever Nina Lies,3.8
One Two  He Is Coming For You,3.92
Inside the Outside,3.94
What Dies in Summer,3.39
Surrender Your Love,3.9
Predatory Kill,3.84
First Night of Summer,3.94
Written in Blood,4.42
A Long Fatal Love Chase,3.66
Never Knowing,3.86
Finding Ava,3.83
Toyer,3.36
