title,rating
Princess Jellyfish  in  Omnibus Volume ,4.33
Hilda and the Troll,4.25
March,4.33
Midnighter and Apollo,4.21
Wheres Waldo,4.23
The Quintessential Quintuplets Vol ,4.36
The Amazing Spider Man Vol ,4.18
Uzumaki,4.41
Bloom into You Vol ,3.98
Saga Vol ,4.48
Gravity Falls,4.69
Going Native,3.57
Ed the Happy Clown ,3.93
Why Are You Doing This,4.06
Spider Man Loves Mary Jane Volume ,3.98
NORA,3.94
Promethea,3.9
Fullmetal Alchemist Vol ,4.52
The Cartoon History of the Modern World Part ,4.3
Avatar Volume ,4.64
Magic Knight Rayearth I Vol ,4.09
Case Closed Vol ,4.36
Berserk Vol ,4.52
Rose,3.9
Asterix in Britain,4.28
Akira Vol ,4.45
Archie,4.16
Dawn of the Arcana Vol ,4.16
Green Lantern Volume ,3.82
The Dodgeball Chronicles,4.09
Biomega Vol ,3.89
Chis Sweet Home Volume ,4.2
Mouse Guard,4.0
The Third Wheel,4.22
Lone Wolf and Cub Vol ,4.23
Dogs,4.13
The Complete Peanuts Vol ,4.6
No ,4.29
The Death of Captain Marvel,4.21
Skim,3.79
Point Your Face at This,3.98
The Valiant,3.8
King of the Khyber Rifles,3.69
Revival Vol ,3.86
Natsumes Book of Friends Vol ,4.47
The Age of Darkness,4.15
Epileptic,3.88
Jackass ,4.25
Spinning,3.83
Gumballs,3.95
Junior High Drama,4.26
Speak,4.39
Nightwing Vol ,3.72
Comics Will Break Your Heart,3.53
Awkward,4.13
Strange Planet,4.33
Kase san and Morning Glories,4.2
Free Comic Book Day,3.96
Enders Game Volume ,4.6
Eyeshield  Vol ,4.3
The Sweet Forever,3.97
In Odd We Trust,3.9
Yotsubaand  Vol ,4.5
Secret Six Vol ,4.18
Spider Man Loves Mary Jane Volume ,4.03
Promethea,4.08
Bleach Box Set,4.47
RECollection Vol ,4.45
Case Closed Vol ,4.38
Romeo x Juliet,4.08
Berserk Vol ,4.56
Pandora Hearts Volume ,4.43
Akira Vol ,4.44
Bleach Volume ,4.42
Drifters Volume ,3.81
Ghost Stations ,4.59
Rurouni Kenshin Vol   ,4.39
The Best of Pokemon Adventures,4.46
The Legend of Zelda,4.35
The Superman Chronicles Vol ,4.1
The Complete Peanuts Vol ,4.52
The Last Unicorn,4.34
Adi Parva   Churning of the Ocean,4.24
Judge Dredd,4.19
The Earl and The Fairy Volume ,4.11
RASL Vol ,3.85
Old School,4.32
The Case Study of Vanitas Chapter ,4.32
American Vampire Vol ,4.07
Mushishi Vol ,4.43
Higurashi When They Cry,4.18
Paper Girls,4.27
Brazen,4.54
Krazy and Ignatz  ,4.43
Ode to Kirihito,4.06
Jesse James,3.88
Yuri Is My Job  ,3.72
Punisher Max,4.24
Ascendance of a Bookworm,4.31
Astro City Vol ,4.26
Batman Special ,3.97
Enders Game,4.31
Three Shadows,4.05
Lions and Tigers and Crocs Oh My ,4.39
Daddys Girl,3.75
Eyeshield  Vol ,4.28
The Book of Bunny Suicides,4.05
Yotsubaand  Vol ,4.52
Scott Pilgrim Volume ,4.42
Lucifer Vol ,4.1
Eureka Seven,4.27
Promethea,4.11
Fullmetal Alchemist Vol ,4.56
Avatar Volume ,4.48
Neon Genesis Evangelion Vol ,4.18
Case Closed Vol ,4.38
Berserk Vol ,4.59
Death,4.23
Akira Vol ,4.47
Corto Maltese,4.26
Castle Waiting Vol ,4.19
Interview with the Vampire,4.41
Batman,4.05
Deadpool Volume ,3.98
The Sandman Omnibus Vol ,4.73
The Batman Adventures,4.28
Zen Pencils,4.52
Emilys Secret Book of Strange,3.98
Deadpool,3.65
Saga ,4.17
Pet Shop of Horrors Volume ,4.4
Soulless,4.23
Orange,4.42
Injustice,4.18
Sex Criminals,3.91
Black Panther Vol ,3.76
The Sacrifice ,4.03
Yeah ,3.21
Buck Rogers in the th Century,4.75
The Fate of the Artist,3.35
Up Up and Oy Vey  How Jewish History Culture and Values Shaped the Comic Book Superhero,3.81
The Crass Menagerie,4.46
Eyeshield  Vol ,4.23
The Invincible Iron Man Volume ,4.21
Rising Stars,4.33
Fullmetal Alchemist Vol ,4.58
Classics on Infinite Earths,4.19
The Tiny Book of Tiny Stories Vol ,4.09
Neon Genesis Evangelion Vol ,4.23
Pandora Hearts Volume ,4.46
Mars Vol ,4.1
Akira Vol ,4.5
Happyface,3.73
Bone Vol ,4.34
Never Learn Anything From History,3.9
Confessions of a D List Supervillain,4.15
Little Nemo,4.34
Avatar,4.31
Deadman Wonderland Vol ,4.23
Reborn  Vol ,4.13
Thanos,3.43
Yu Gi Oh  Vol ,4.13
Groot ,4.26
Wytches Volume ,3.81
Soulless,4.24
Showcase Presents,3.89
Doctor Strange Doctor Doom,4.1
The Force Unleashed,3.76
The Legend of Zelda,4.3
Paper Girls Vol ,4.08
Batman,4.25
World of Warcraft,4.15
Eartha,3.82
Watchmen ,4.29
The Unbeatable Squirrel Girl Beats Up the Marvel Universe,4.19
Locke and Key Vol ,4.48
Breaking Cat News,4.33
Peach Girl Vol ,3.84
Fence Vol ,4.02
Buck Rogers,3.0
Cottons,3.81
Sgt Piggys Lonely Hearts Club Comic,4.3
Eyeshield  Vol ,4.25
Heartbreak Soup,4.36
Sinfest,4.06
Fullmetal Alchemist Vol ,4.61
The Last Airbender,4.39
Up Front,4.42
Neon Genesis Evangelion Vol ,4.23
Case Closed Vol ,4.38
The Mighty Book of Boosh,4.18
Akira Vol ,4.51
Disneys Robin Hood ,4.37
Sweet Bro and Hella Jeff,4.7
Big Nate Goes for Broke,4.45
Hellblazer,4.29
Hellblazer,4.12
Bleach Volume ,4.37
Reborn  Vol ,4.13
Wandering Son Vol ,3.97
Wayward Vol ,3.89
Avengers vs X Men Omnibus,3.68
Batman,4.1
Boxers and Saints,4.22
Gwenpool the Unbelievable Vol ,3.97
Jack Kirbys Fourth World Omnibus Vol ,4.25
Patricia Briggs Mercy Thompson,4.39
Miles Morales,3.99
Save Me   BTS Webtoon,4.63
The Bloom County Library Vol ,4.36
Eyeshield  Vol ,4.29
Bleach Volume ,4.29
Yotsubaand  Vol ,4.55
Tsubasa,4.31
Phoenix Vol ,4.45
Cherry Juice Vol ,3.9
Neon Genesis Evangelion Vol ,4.34
GTO,4.23
The Exile,3.53
Nothing Can Possibly Go Wrong,3.85
Until Death Do Us Part Omnibus ,3.97
Death,4.46
Chrono Crusade Vol ,4.25
Big Questions,4.16
The Complete Frank Miller Batman,4.6
Are You Alice,3.75
Thunderbolts Volume ,3.1
Captain Underpants and the Attack of the Talking Toilets,4.06
Soppy,4.26
Wonderland,3.59
Invincible,4.27
Savage Dragon Vol ,3.73
Alice in Sunderland,3.73
Eyeshield  Vol ,4.27
As the World Burns,3.83
Postmodernism for Beginners,3.5
Ultimate Spider Man Volume ,4.12
Bleach Volume ,4.36
I Am Here  Omnibus Vol ,4.17
Pandora Hearts Volume ,4.39
ChocoMimi Volume ,4.54
Black Cat Volume ,4.08
Itazura Na Kiss Volume ,4.07
Dragon Age Volume ,4.26
The Art of Neil Gaiman,4.24
X Men,3.67
Bloodshot Volume ,3.72
Hana Kimi,4.35
Manaras Kama Sutra,3.4
SuperMutant Magic Academy,3.99
Invincible,4.32
Batwoman,4.16
Blackbird Vol ,3.64
Bastard,4.51
Rising Stars Vol ,4.11
Bleach Volume ,4.37
Selfish Pigs,3.87
The Arctic Incident,4.06
Absolute Boyfriend Vol ,4.01
Batman,4.02
The Shepherds Tale,4.09
Ghostopolis,4.04
Avatar Volume ,4.47
Excalibur Visionaries,4.1
Kamisama Kiss Vol ,4.39
Batman,4.24
Redwall,4.29
The Last Unicorn ,4.47
Deadman Wonderland Vol ,4.18
Fake Volume ,4.03
Death Note,4.24
Kodocha,4.23
Nijigahara Holograph,3.72
BodyWorld,3.93
Invincible,4.37
Batwoman Volume ,4.06
The Less Than Epic Adventures of TJ and Amal,4.5
Gourmet Hound,4.66
 Ghost Volume ,4.14
Bleach Volume ,4.3
Crossed Vol ,3.66
Gunnerkrigg Court Volume ,4.23
The Ultimates,4.1
Those Left Behind,4.04
Bleach Volume ,4.36
Avatar Volume ,4.57
Case Closed Vol ,4.38
Megatokyo Volume ,3.7
Skip Beat  Vol ,4.49
License to Dream,4.35
Nura,4.1
Chrno Crusade Vol ,4.01
The Adventures of Luther Arkwright,4.0
The Last Unicorn ,4.48
Absolute Boyfriend Vol ,4.14
Nursery Rhyme Comics,4.06
Firelight,4.42
Invincible,4.36
The Alcoholic,3.77
One Hundred Demons,4.16
Bleach Volume ,4.36
Gunnerkrigg Court Volume ,4.4
Fables,4.14
The Art of Walt Disney,4.12
Boondock Saints Volume ,3.84
Ice Haven,3.88
School Rumble Vol ,3.85
Aria Volume ,3.92
The Complete Clive Barkers The Great And Secret Show,4.23
Howard the Duck Omnibus,4.25
Captain America,4.32
My Crowd,4.31
Bitch Planet ,4.54
Comics Squad,4.17
Escape from Lucien,4.36
Super Sons ,3.93
Invincible,4.37
Pulse,4.39
Pokemon Graphic Novel Volume ,4.4
Chobits Vol ,4.06
Bleach Volume ,4.34
X Men,4.14
High School Debut Vol ,4.09
Buffy the Vampire Slayer,3.92
Special A Vol ,4.35
Life in the Fast Food Lane,3.5
Maximum Ride Vol ,4.39
Howard the Duck MAX,3.67
Big Nate,4.4
Batman,4.19
The Walking Dead Compendium ,4.52
Cantarella Volume ,3.81
Cantarella Volume ,3.81
Azumanga Daioh,4.45
Batman,4.23
Attack on Titan,4.54
Invincible,4.39
One Piece Box Set,4.68
Manga Messiah,4.37
Chobits Vol ,4.11
Bleach Volume ,4.27
Avatar,4.39
The League of Extraordinary Gentlemen,3.4
The Nobody,3.7
Star Wars,4.32
Growth Spurt,4.2
Omega the Unknown Classic,3.44
DC Comics Presents,3.36
The Aristocats,4.07
The Batman Chronicles Vol ,4.08
Star Wars,4.22
The Lightning Thief,4.27
Wraith,4.12
ES,3.86
Goth,3.87
The Answer,4.56
Attack on Titan Vol ,4.54
Super Sons ,4.36
Invincible,4.39
One Piece Box Set ,4.69
Chobits Vol ,4.11
Bleach Volume ,4.28
Superman,4.12
Moe Kare   Vol ,4.19
Tales of the Slayers,3.99
Ultra Cute Vol ,3.73
Essex County,4.31
Amphigorey Also,4.4
Krazy Kat,4.38
Zits Unzipped,4.28
Thor,4.23
The Sea of Monsters,4.25
Attack on Titan,3.81
Username,3.74
Japan AI,3.95
Hollow City,4.16
Invincible,4.31
One Piece Box Set ,4.69
Chobits Vol ,4.12
The Trial of Colonel Sweeto and Other Stories,4.37
Captain America Vol ,3.93
Battle Angel Alita Volume ,4.31
Batman,3.9
Superman,4.02
Twentieth Century Eightball,4.15
Humongous Zits,4.27
The Far Side Gallery ,4.45
Backstage Prince Vol ,4.04
The Far Side,4.44
The Emerald City of Oz,4.11
Attack on Titan,4.13
The Kurosagi Corpse Delivery Service Volume ,3.86
A Map of the World According to Illustrators and Storytellers,4.38
A Silent Voice Vol ,4.4
The Planetary Omnibus,4.51
Avengers,4.25
Super Sons of Tomorrow,3.73
Adventures of Superboy Vol ,3.71
Invincible,4.41
Crosswind Vol ,3.88
Godspeed,3.67
Chobits Vol ,4.11
Battle Angel Alita Volume ,4.25
Moe Kare   Vol ,4.2
Ultra Cute Vol ,3.84
Teenage Tales,4.17
Tokyo Mew Mew A La Mode Vol ,3.74
Frostbite,4.32
Sherlock Holmes and the Adventure of the Six Napoleons,4.04
Point Blanc,4.05
Oz,3.95
Hayao Miyazaki,3.9
Seven Days,4.19
The Wicked + The Divine ,4.3
Dark Reign,3.75
Invincible,4.45
Vinland Saga Volume ,4.38
The Further Adventures of The Joker,3.86
The Filth,3.75
Gravitation Volume ,4.03
Battle Angel Alita Volume ,4.26
Moe Kare   Vol ,4.26
Barefoot Gen Volume One,4.24
Fullmetal Alchemist,4.45
Thrashed,4.2
Amazing Agent Luna Vol ,4.02
Marvel Comics,4.05
Air Gear Vol ,3.93
Oz,4.03
Ms Marvel ,4.07
Batman Volume ,4.27
Death Vigil ,4.53
Tintin,4.5
Blacksad,4.23
Honor Girl,3.81
Super Sons ,3.94
Invincible,4.47
Vinland Saga Omnibus Vol ,4.5
Artemis,4.15
Chobits Vol ,4.15
Gravitation Volume ,4.02
Angel of Redemption,4.29
Moomin,4.35
Cafe Latte Rhapsody,3.96
Moe Kare   Vol ,4.21
Ultimate Wolverine Vs Hulk,3.82
Zeus,3.96
Pandora Hearts Volume ,4.43
The Unwritten Vol ,3.74
