title,rating
Beautiful Redemption,3.93
Emily of New Moon,4.1
The Lover,3.74
Driven,4.28
The Winners Crime,4.12
Ruin and Rising,4.09
Midnight Exposure,4.14
Wolfsbane,4.11
One of Us Is Lying,4.05
Life Love Kumbh,4.11
Grey,3.79
I Have Never,4.17
The School for Good and Evil,4.02
Narcissus in Chains,3.9
The Queen of Nothing,4.35
Stray,3.78
Sex in the Title,3.45
Touch of Power,4.14
Once Burned,4.21
Raw,4.2
The Retribution of Mara Dyer,4.09
Bloody Bones,4.11
No Rest for the Wicked,4.29
Ten Tiny Breaths,4.12
Black Dagger Brotherhood,4.69
Flat Out Love,4.0
A Court of Frost and Starlight,3.88
Well Always Have Summer,4.11
The Other Side of Midnight,3.92
Burnt Offerings,4.08
Dash and Lilys Book of Dares,3.78
Kiss of Death,4.21
The Paris Wife,3.81
Jessicas Guide to Dating on the Dark Side,3.84
The Distance Between Us,3.92
Into the Wilderness,4.1
Mercy,3.93
Boy Meets Boy,3.83
The Black Dagger Brotherhood,4.32
Magic Slays,4.42
The Distant Hours,3.87
Forever Amber,3.99
Lord of Shadows,4.48
Lioness Rampant,4.25
The Island,4.05
The Declaration,3.71
A Princess of Mars,3.81
Stalking Jack the Ripper,3.99
Devil May Cry,4.31
Ghost Town,4.26
Tipping the Velvet,4.01
Bel Ami,3.85
North of Beautiful,3.92
Mack,4.23
The Chronicle of Sapta Sindhu,4.01
The Woman Who Rides Like a Man,4.16
My Blood Approves,3.82
Ocean Sea,4.11
Kiss an Angel,4.21
Shades of Earth,4.09
The Rose Society,4.06
United We Spy,4.44
Twice Bitten,4.21
Paradise,4.31
Airhead,3.77
Revolution,4.0
Succubus on Top,4.06
Undeniable,4.04
The Hating Game,4.14
White Witch Black Curse,4.34
Petals on the Wind,3.82
For a Few Demons More,4.33
Mrs Mike,4.14
UnEnchanted,3.89
Of Poseidon,4.02
Two Boys Kissing,4.09
Mark of the Lion Trilogy,4.77
Keeping the Moon,3.85
The Eternity Cure,4.22
What Happened to Goodbye,3.95
Sweet Dreams,4.4
Austenland,3.55
A Merciful Secret,4.36
The Crimson Crown,4.47
Blood of the Fold,3.99
Finding Audrey,3.77
Reunion,4.08
Poison Princess,4.13
Forever Too Far,4.22
Annes House of Dreams,4.14
The Gospel According to Jesus Christ,4.29
The Warrior Heir,3.94
Vain,4.23
Losing It,3.74
Destined,4.04
Touch of Frost,3.95
Confess,4.22
Ordeal,3.93
Queen of the Darkness,4.37
Labyrinth,3.58
Phantom,4.33
Trust,3.84
Hunting Ground,4.27
The Lunatic Cafe,4.12
Dare You To,4.16
Angus Thongs and Full Frontal Snogging,3.75
The Program,4.05
Sweet Reckoning,4.32
Falling into You,4.03
Winters Tale,3.5
Ethereal Fury,3.96
The Poetry of Pablo Neruda,4.44
The Lying Game,3.93
Snow Country,3.67
Verity,4.32
Caressed by Ice,4.31
Cruel Beauty,3.69
Kitchen,3.86
The Fall of Five,4.23
My Favorite Mistake,3.99
Ada or Ardor,4.14
The Queen of Attolia,4.15
Backstage Pass,4.03
In The Afterlight,4.29
Jemima J,3.65
Bloody Jack,4.09
Haunted,4.14
Elixir,4.39
Here Be Dragons,4.28
The Dead Tossed Waves,3.9
Forsaken,3.99
The Darkest Kiss,4.25
Its Not Summer Without You,4.09
The Marriage Bargain,3.81
Deadly Little Secret,3.86
Bridget Jones,3.59
Three Weeks With My Brother,4.03
Remy,4.3
Lost Souls,3.9
Eliza and Her Monsters,4.21
Night Star,3.81
Silk,3.85
The Kings Men,4.6
In the Hand of the Goddess,4.21
Mystery Man,4.23
Love and Misadventure,3.99
The Outlaw Demon Wails,4.38
Twisted Perfection,4.24
Hunting and Gathering,4.1
The Orange Girl,3.92
Darkest Hour,4.16
Vampire Kisses,4.13
Soul of the Fire,3.85
The Glass Lake,3.94
Ninth Key,4.06
Sugar Daddy,4.01
Awake at Dawn,4.27
The Twilight Saga Complete Collection,4.33
Unleash the Night,4.34
Brooklyn,3.67
Yours Truly Taddy,3.66
Consequences,3.93
A Thousand Pieces of You,3.9
Baltasar and Blimunda,3.93
The Queens Fool,3.86
The Gamble,4.27
Hometown Girl After All,4.29
The Steward,3.92
Winter Garden,4.18
Abandon,3.69
The Memoirs of Cleopatra,4.16
What the Wind Knows,4.31
A Touch of Dead,3.83
The Siren,4.04
The Magicians Apprentice,3.96
The Dark and Hollow Places,4.02
Stepbrother Dearest,4.1
Edenbrooke,4.33
Hometown Girl Forever,4.29
Echo,4.15
The Dragon Heir,4.14
Defiance,3.67
Nick and Norahs Infinite Playlist,3.7
Providence,3.98
My Cousin Rachel,3.97
Barely Breathing,4.32
Portrait in Sepia,3.96
Rilla of Ingleside,4.2
The Charterhouse of Parma,3.82
East,4.14
The Sweet Gum Tree,4.28
Hawksong,4.15
The Initiation ,3.96
Midnight Rising,4.22
Kushiels Avatar,4.36
Queen of Air and Darkness,4.36
Succubus Heat,4.18
Winger,4.04
Landline,3.55
River Marked,4.28
Princess of the Midnight Ball,3.93
Tricks,4.29
Luck in the Shadows,4.08
Tommaso,4.17
Once and Always,4.2
Jack Who,3.64
All the Ugly and Wonderful Things,4.05
Dirty Red,4.21
Covet,3.91
The Dark Divine,3.8
Fueled,4.49
How to Kill a Rock Star,4.06
The Hundred Thousand Kingdoms,3.85
Snow Like Ashes,3.89
Vampire Kisses,3.71
The Ruby Circle,4.22
Finding Sky,4.08
Bad Things,4.3
Caged,3.71
Nicu II and Victorias Incestuous Romance,4.4
Hades,3.96
A Hidden Fire,4.04
The Girl Who Chased the Moon,3.97
Mud Vein,4.11
Loving Frank,3.76
Chainfire,3.93
At Home in Mitford,4.12
Child of the Prophecy,4.12
Fairest,3.98
The Lost Prince,4.04
Find You in the Dark,3.97
Jinx,3.71
A Job From Hell,3.55
An Ideal Husband,4.04
Love Lex,3.26
Waterfall,4.03
Scarlett,3.53
The Naturals,4.16
On the Fence,4.05
Something Wonderful,4.32
Hard Bitten,4.15
Fallout,4.28
The Adoration of Jenna Fox,3.69
Every Last Word,4.25
Succubus Dreams,4.13
Infinite Days,3.91
The Haunted,4.14
Origins,4.14
Daughter of the Blood,4.05
Sookie Stackhouse  Volume Set,4.29
Eve,3.69
The Mermaid Chair,3.17
Love Letters to the Dead,3.79
The Catastrophic History of You and Me,4.03
Captivated by You,4.1
Everlasting,3.91
Under the Tuscan Sun,3.76
Checkmate,4.7
The Gathering,4.02
House of Earth and Blood,4.43
The Secret of Ella and Micha,4.0
Unite Me,4.18
Holding Up the Universe,3.87
Normal People,3.86
Rock Chick,4.18
The Beginning of Everything,3.75
Thunderhead,4.47
Iron Crowned,4.06
A Woman of Substance,4.18
Touch the Dark,3.71
Bluestars Prophecy,4.55
Dont Look Back,4.08
The Lovers Dictionary,3.88
Shadows,4.14
Renegades,4.15
Bite Club,4.22
The Luxe,3.63
Heart of Obsidian,4.48
Motorcycle Man,4.41
A Torch Against the Night,4.27
Naked,4.02
Shopaholic and Baby,3.79
Inside Out,3.82
Breathe,3.86
The Crown,3.76
Vanish,3.93
